"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/15401344"">Palmyra</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15380776"">Palmyra</a>","1002","12908","1109","21961","542","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/775013"">Uncle Iroh</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15341979"">Uncle Iroh</a>","1007","12428","1081","26068","92","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11796102"">GangHoodGuatnam</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15350618"">GangHoodGuatnam</a>","927","17325","1060","29182","25","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1052725"">IntoxiNate</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15348960"">IntoxiNate</a>","643","38255","1040","32377","12","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15393467"">Tmog85</a>","927","17359","1034","33376","710","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9224851"">Bigglestine</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15342229"">Bigglestine</a>","933","16918","1021","35448","168","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15394041"">Capricolt</a>","868","21592","995","40163","119","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4163876"">ChillButton38</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15391242"">ChillButton38</a>","857","22422","941","49468","844","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3867749"">csthelord</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15393693"">csthelord</a>","827","24803","922","52695","158","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/18477126"">Jonnekh</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15351086"">Jonnekh</a>","825","24915","871","60936","59","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7330631"">TurboTom</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15363176"">TurboTom</a>","There was 1 matches for the string TurboTom","There was 1 matches","There was 0 matches for the string TurboTom","There was 0 matches","There was 0 matches","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/38604"">scifidrummergeek</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15339971"">scifidrummergeek</a>","There was 1 matches for the string scifidrummergeek","There was 1 matches","There was 1 matches for the string scifidrummergeek","There was 1 matches","There was 1 matches","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-61/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
