"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895640"">VES | Dragevann</a>","1552","221","1610","260","313","<a href=""https://aoe4world.com/players/4071458"">Dragevann</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12883570"">Galorys | UtinOwns</a>","1491","349","1579","335","179","<a href=""https://aoe4world.com/players/10238761"">UtinOwns</a>","Pacific Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12893804"">Wolllolo</a>","1458","409","1543","430","3532","<a href=""https://aoe4world.com/players/647658"">Wolllolo</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12887273"">Keyrun22</a>","1504","312","1527","468","508","<a href=""https://aoe4world.com/players/10045489"">Keyrun22</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12896135"">OpDVlaM</a>","1416","592","1496","572","489","<a href=""https://aoe4world.com/players/8463481"">OpDVlaM</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12893790"">Ezra123</a>","1400","881","1479","650","521","<a href=""https://aoe4world.com/players/9014000"">Ezra123</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12894874"">DeftJackal</a>","1282","1502","1365","1404","322","<a href=""https://aoe4world.com/players/8442364"">DeftJackal</a>","Pacific Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895407"">LeComplete</a>","1232","1974","1283","2325","270","<a href=""https://aoe4world.com/players/4148931"">LeComplete</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12895483"">Cow</a>","1214","2333","1275","2612","87","<a href=""https://aoe4world.com/players/11070410"">Cow</a>","Atlantic Play-ins","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club/entrant/12876402"">LohaCrylex</a>","1049","5847","1095","7725","175","<a href=""https://aoe4world.com/players/12249859"">LohaCrylex</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-29/event/the-warchief-club"">The Warchief Club</a>"
