"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13445972"">Draxos</a>","1011","1291","1322","1798","617","<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13445919"">TytoDrone</a>","971","1579","1308","1937","250","<a href=""https://aoe4world.com/players/4494539"">TytoDrone</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13416304"">fenix</a>","1196","466","1294","2100","370","<a href=""https://aoe4world.com/players/11020395"">fenix</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13445069"">PatDelmuerte</a>","There was 0 matches for the string PatDelmuerte","There was 0 matches","1290","2360","145","<a href=""https://aoe4world.com/players/7064972"">PatDelmuerte</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13418095"">Elpincheleonardo</a>","There was 0 matches for the string Elpincheleonardo","There was 0 matches","736","24199","31","<a href=""https://aoe4world.com/players/10502177"">Elpincheleonardo</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13437832"">N/A | Fury Road</a>","1051","1017","1216","3366","286","<a href=""https://aoe4world.com/players/10724618"">FuryRoad</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13427108"">DumBirb</a>","802","3202","1178","4130","233","<a href=""https://aoe4world.com/players/8164749"">DumBirb</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13445948"">SamyarS80</a>","There was 0 matches for the string SamyarS80","There was 0 matches","1155","4649","196","<a href=""https://aoe4world.com/players/11648581"">SamyarS80</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13445939"">almagical</a>","999","1397","1124","5498","33","<a href=""https://aoe4world.com/players/11010324"">almagical</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13445138"">Macchiato</a>","There was 7 matches for the string Macchiato","There was 7 matches","1124","6479","48","<a href=""https://aoe4world.com/players/10093501"">Macchiato</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13428980"">SchwabenSveni</a>","765","3636","1087","6764","396","<a href=""https://aoe4world.com/players/3988937"">SchwabenSveni</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13445936"">angripom</a>","791","3333","1086","6831","66","<a href=""https://aoe4world.com/players/1136629"">angripom</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13446351"">godebazi</a>","There was 0 matches for the string godebazi","There was 0 matches","1008","10139","24","<a href=""https://aoe4world.com/players/11699573"">godebazi</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13425224"">central | atrib</a>","729","4054","998","10580","238","<a href=""https://aoe4world.com/players/6504280"">atrib</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13425436"">Obiwankevinobi</a>","There was 0 matches for the string What r u doing step gamer ??","There was 0 matches","1130","6228","115","<a href=""https://aoe4world.com/players/12176996"">What r u doing step gamer ??</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13411919"">J&J</a>","There was 28 matches for the string J&J","There was 28 matches","990","10949","687","<a href=""https://aoe4world.com/players/8800916"">J&J</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13444446"">steffi</a>","955","1701","955","12523","65","<a href=""https://aoe4world.com/players/6688467"">steffi</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13418502"">Uncles | Moe lester</a>","486","5969","833","17430","27","<a href=""https://aoe4world.com/players/6705707"">lester</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13436771"">PapaBear</a>","There was 0 matches for the string PapaBear","There was 0 matches","1152","5483","282","<a href=""https://aoe4world.com/players/1456737"">PapaBear</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13437720"">isilweo</a>","There was 0 matches for the string isilweo","There was 0 matches","828","17599","10","<a href=""https://aoe4world.com/players/12312109"">isilweo</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-38-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
