"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12588852"">Vels</a>","888","10004","947","15741","69","<a href=""https://aoe4world.com/players/709959"">Vels</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12616594"">??????</a>","1277","1149","1337","1738","44","<a href=""https://aoe4world.com/players/12065725"">??????</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12612842"">SheRmaN</a>","1218","1644","1314","2034","86","<a href=""https://aoe4world.com/players/9093868"">[E-gear] SheRmaN</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12647354"">Dragavantay</a>","1236","1419","1289","2370","256","<a href=""https://aoe4world.com/players/940557"">Dragavantay</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12646250"">Ziuf</a>","1149","2564","1254","3015","730","<a href=""https://aoe4world.com/players/9223783"">Ziuf</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12647112"">N A U T I L U S</a>","1221","1578","1178","4701","629","<a href=""https://aoe4world.com/players/3782028"">N A U T I L U S</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12628304"">antihero3mio der VIII</a>","1374","727","1495","599","456","<a href=""https://aoe4world.com/players/7601016"">antihero3mio der VIII</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12647597"">Obiwankevinobi</a>","1081","3680","1130","6228","115","<a href=""https://aoe4world.com/players/12176996"">What r u doing step gamer ??</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12611604"">kino_blues</a>","1308","978","1477","691","614","<a href=""https://aoe4world.com/players/5430393"">kino_blues</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12629943"">Holy | Ety</a>","1453","329","1449","878","200","<a href=""https://aoe4world.com/players/7896747"">Ety</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12592874"">Athule</a>","1069","3906","1270","2690","25","<a href=""https://aoe4world.com/players/4262428"">Athule</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12646553"">BigTimeStud</a>","1206","1886","1252","3065","288","<a href=""https://aoe4world.com/players/705877"">BigTimeStud</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12588659"">LM_Titanium</a>","1146","2600","1240","3309","99","<a href=""https://aoe4world.com/players/9110884"">LM_Titanium</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12611939"">Fabi</a>","1179","2207","1233","3440","133","<a href=""https://aoe4world.com/players/11234494"">Fabi</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12599602"">GandelfWarrior</a>","1099","3365","1170","4916","511","<a href=""https://aoe4world.com/players/10320420"">GandelfWarrior</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12608087"">HeliosEdiy</a>","1011","5597","1104","7274","771","<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12646111"">Altay</a>","1071","3867","1073","8772","74","<a href=""https://aoe4world.com/players/9864634"">Altay</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12640252"">Everlast007</a>","1245","1353","1487","637","323","<a href=""https://aoe4world.com/players/9599078"">Everlast007</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12647054"">AdmiralOdawg</a>","969","7022","1043","10309","125","<a href=""https://aoe4world.com/players/7959529"">AdmiralOdawg</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12642286"">nmm_thehun</a>","900","9528","958","15087","54","<a href=""https://aoe4world.com/players/9623034"">nmm_thehun</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12592424"">Ramrod3</a>","717","17420","809","22181","61","<a href=""https://aoe4world.com/players/9750361"">Ramrod3</a>","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-25/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
