"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/6973895"">WamBamScram&Ram</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17790961"">WamBamScram&Ram</a>","1163","4318","1222","13624","581","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5446144"">sgtswabby</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17794851"">sgtswabby</a>",,,"1218","13940","55","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10221260"">MountainAle</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17772096"">MountainAle</a>","1161","4365","1205","14981","593","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17803733"">Tmog85</a>","1127","5096","1174","17493","846","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9224851"">Bigglestine</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17806098"">Bigglestine</a>","1050","7312","1157","19096","431","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17806095"">Capricolt</a>","852","17482","1137","21321","212","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9289472"">TurboTom</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17805253"">TurboTom</a>","1040","7719","1130","22125","396","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11299337"">Saad</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17804216"">Fahed | Saad</a>",,,"430","22955","47","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6489303"">Reddarksider</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17755374"">Reddarksider</a>","1433","686","1481","3046","1276","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8463481"">OpDVlaM</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17755768"">OpDVlaM</a>",,,"1461","3539","914","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11542811"">Bagsy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17803943"">Bagsy</a>","1405","910","1454","3722","2157","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17786326"">Mikadoman</a>","1400","1226","1451","3804","1552","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/19729067"">Yonko Sors</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17743367"">Yonko Sors</a>","1417","768","1440","4041","277","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11927895"">hosein81</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17804191"">hosein81</a>","1219","3051","1407","4949","693","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17786869"">R.E. | Draxos</a>","1271","2277","1388","5478","1429","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/17795872"">AntiRaider</a>","1207","3462","1319","7907","437","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/328837"">Tyagus</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17806050"">Tyagus</a>",,,"1292","9206","22","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1913468"">_ChIvO__</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17805444"">_ChIvO__</a>","1009","9437","1085","28565","211","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8003865"">LISAN al GAIB</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17753182"">LISAN al GAIB</a>",,,"1398","4505","212","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8853992"">Rudzikk24</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17746666"">Rudzikk24</a>","941","12770","996","44422","103","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5683626"">Maneas</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17805822"">Maneas</a>",,,"There was 0 matches for the string Maneas","There was 0 matches","There was 0 matches","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-91-2-year-anniversary/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
