"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/838377"">Scnappy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15763866"">Scnappy</a>","1104","8979","1194","14441","70","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6193916"">H2O</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15757660"">H2O</a>","1105","8934","1189","14854","423","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9363257"">Buzzingrapier86</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15759205"">Buzzingrapier86</a>","1133","7790","1187","14997","998","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4586526"">Rosenheim</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15762208"">Rosenheim</a>","1023","13328","1138","19880","28","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11946850"">H?daverdi</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15747448"">H?daverdi</a>","1000","15978","1017","38522","295","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/416660"">Zelda</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15761926"">Zelda</a>","903","23123","1011","39786","220","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15769636"">Capricolt</a>","868","26106","995","42854","119","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2861743"">Mayistikar</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15768407"">Mayistikar</a>","898","23517","990","43653","642","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6182782"">Freya12</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15760919"">Freya | Freya12</a>","779","34453","851","68262","627","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3867749"">csthelord</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15769580"">csthelord</a>","682","43092","795","76051","178","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-66/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
