"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/522940"">Gunner</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15646175"">Gunner</a>","There was 0 matches for the string Gunner","There was 0 matches","1051","32233","64","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15680010"">HeliosEdiy</a>","1229","4345","1263","9571","1404","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/38604"">scifidrummergeek</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15690026"">scifidrummergeek</a>","There was 1 matches for the string scifidrummergeek","There was 1 matches","1018","37956","710","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7437888"">TypeError</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15689402"">TypeError</a>","1198","5768","1269","9165","826","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7046670"">Juliano</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15688074"">Juliano</a>","1214","4891","1262","9622","202","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6566419"">Appoloin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15681173"">Appoloin</a>","1149","7021","1233","11512","1620","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15683760"">AntiRaider</a>","1119","8065","1216","12609","231","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6193916"">H2O</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15689965"">H2O</a>","1105","8616","1189","14673","423","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4586526"">Rosenheim</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15679501"">Rosenheim</a>","992","15945","1121","21633","27","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/14793327"">HuqZ</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15690337"">HuqZ</a>","1021","13039","1087","26415","73","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8804293"">Jgpopper3</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15679486"">Jgpopper3</a>",,,"1080","27646","81","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/13523779"">Wolfen1084</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15670175"">Wolfen1084</a>","845","27185","1048","32822","23","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2205542"">TheBerryDingles</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15664142"">TheBerryDingles</a>","955","18236","1019","37759","321","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10523764"">WithinTheRuins1989</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15665728"">WithinTheRuins1989</a>","966","17516","1008","39828","1111","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15688305"">Capricolt</a>","868","25201","995","42340","119","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4163876"">ChillButton38</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15687016"">ChillButton38</a>","840","27709","937","52905","859","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/14458271"">ramazine12</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15687102"">ramazine12</a>","801","31500","905","58624","1014","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/12091368"">Kelzo</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15688898"">Kelzo</a>","804","31207","886","61910","301","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6755395"">Mikasa</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15689080"">VM | Mikasa</a>","540","50027","748","79658","135","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-65-1/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
