"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/17818457"">Zork</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17622865"">Zork</a>","1229","2431","1334","7158","282","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/20257256"">Pilsen</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/17656091"">Universo Aoe | Pilsen</a>",,,"1291","9034","22","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10357545"">opakin2</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/17655601"">opakin2</a>","1182","3438","1281","9616","2236","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6966109"">Fabouze971</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17654445"">Fabouze971</a>","1132","4282","1232","12651","371","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4632757"">TheNavneet</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17654151"">TheNavneet</a>","1149","3966","1232","12702","819","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/200804"">Tabith_1</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17655555"">Tabith_1</a>","1146","4016","1214","13991","316","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1041294"">Monkey 59</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17624881"">Monkey 59</a>","1054","6236","1144","20159","175","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2384611"">SPITFIRE</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/17645787"">SPITFIRE</a>",,,"789","20355","12","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/17656151"">Tmog85</a>","979","9491","1128","21962","818","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4969892"">brechtin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17655546"">brechtin</a>",,,"1120","22925","802","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8800916"">JVador</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17656035"">JVador</a>","1028","7128","1100","25621","1194","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/613113"">Crawcrodilo</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17656138"">Crawcrodilo</a>",,,"1079","28875","10","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/17526775"">STGEORGEVIII</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/17656155"">STGEORGEVIII</a>",,,"1036","36053","352","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-89/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
