"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15891929"">HeliosEdiy</a>","1239","3217","1273","4535","1408","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6566419"">Appoloin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15908352"">Appoloin</a>","1196","4347","1263","4792","1664","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3906381"">pokemode</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15888950"">pokemode</a>","1197","4333","1235","5519","557","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8010816"">[R.E.] KingSmurf</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/15913531"">KingSmurf</a>","1104","6460","1196","6565","487","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9363257"">Buzzingrapier86</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15908257"">Buzzingrapier86</a>","1135","5547","1189","6778","1000","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2674542"">Macro-velli</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15877635"">Macro-velli</a>","1075","7296","1157","7888","336","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8546019"">TheWolff</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15917824"">TheWolff</a>","1077","7234","1146","8329","696","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/512100"">DJP</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15918138"">DJP</a>","1063","11013","1132","8918","25","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/17038650"">Zombi3kill3rXJ9</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15910939"">Zombi3kill3rXJ9</a>","789","23910","1076","11953","26","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4757646"">Niclas001</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15916624"">Niclas001</a>","1087","6935","1070","12354","75","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1733063"">Captain_Ahvious</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15918124"">Captain_Ahvious</a>","1005","10810","1069","12414","721","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/18711168"">gob420</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15918158"">gob420</a>","760","25762","1056","13189","14","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1512035"">Ealienx</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15908518"">Ealienx</a>","952","13477","1041","14205","51","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7633701"">Capricolt</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15915293"">Capricolt</a>","941","14104","1031","14866","123","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2744047"">SendHades</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15918153"">SendHades</a>","976","12242","1008","16279","53","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/4163876"">ChillButton38</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15912383"">ChillButton38</a>","859","19172","948","20247","894","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6791001"">thehighnotes</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15918509"">thehighnotes</a>","557","51709","There was 0 matches for the string thehighnotes","There was 0 matches","There was 0 matches","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-68/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
